old_path,new_path,title,category,subcategory,kind,status,confidence
error-handling/ON_FKEY.md,90-reference/error-codes/ON_FKEY.md,ON_FKEY,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/PROCERR.md,90-reference/error-codes/PROCERR.md,PROCERR,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/SOFLOW.md,90-reference/error-codes/SOFLOW.md,SOFLOW,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/STEP_mode.md,90-reference/error-codes/STEP_mode.md,STEP_mode,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/SYSERR$.md,90-reference/error-codes/SYSERR$.md,SYSERR$,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/SYSERR.md,90-reference/error-codes/SYSERR.md,SYSERR,90-reference,90-reference/error-codes,error-code,ok,high
examples/Advanced_array_processing_Tutorial.md,10-language/data-manipulation/declaration/spec.md,Advanced_array_processing_Tutorial,10-language,10-language/data-manipulation/declaration,tutorial,pruned-2b,high
examples/Basic_graphical_window_operations_Tutorial.md,20-io-screen/windows-cursor/spec.md,Basic_graphical_window_operations_Tutorial,20-io-screen,20-io-screen/windows-cursor,tutorial,pruned-2b,high
examples/Buttons_Tutorial.md,20-io-screen/controls/spec.md,Buttons_Tutorial,20-io-screen,20-io-screen/controls,tutorial,pruned-2b,high
examples/Connecting_to_browsers_online_Tutorial.md,60-integration/web/Connecting_to_browsers_online_Tutorial.md,Connecting_to_browsers_online_Tutorial,60-integration,60-integration/web,tutorial,moved-2b,high
examples/Environmental_Variables_Tutorial.md,00-configuration/environment/spec.md,Environmental_Variables_Tutorial,00-configuration,00-configuration/environment,tutorial,pruned-2b,high
examples/Grids_Tutorial.md,20-io-screen/controls/spec.md,Grids_Tutorial,20-io-screen,20-io-screen/controls,tutorial,pruned-2b,high
examples/Internal_Functions_Tutorial.md,10-language/data-manipulation/system-functions/spec.md,Internal_Functions_Tutorial,10-language,10-language/data-manipulation/system-functions,tutorial,pruned-2b,high
examples/Lists_Tutorial.md,20-io-screen/controls/spec.md,Lists_Tutorial,20-io-screen,20-io-screen/controls,tutorial,pruned-2b,high
examples/Mat_for_Beginners.md,10-language/data-manipulation/declaration/spec.md,Mat_for_Beginners,10-language,10-language/data-manipulation/declaration,tutorial,pruned-2b,high
examples/Overview_of_Index_Tutorial.md,30-io-file/keys-indexes/spec.md,Overview_of_Index_Tutorial,30-io-file,30-io-file/keys-indexes,tutorial,pruned-2b,high
examples/Print_Preview_Tutorial.md,40-io-printing/statements/spec.md,Print_Preview_Tutorial,40-io-printing,40-io-printing/statements,tutorial,pruned-2b,high
examples/Printing_Overview_Tutorial.md,40-io-printing/statements/spec.md,Printing_Overview_Tutorial,40-io-printing,40-io-printing/statements,tutorial,pruned-2b,high
examples/Purpose_of_Index_Tutorial.md,30-io-file/keys-indexes/spec.md,Purpose_of_Index_Tutorial,30-io-file,30-io-file/keys-indexes,tutorial,pruned-2b,high
examples/Push_and_Pop_Tutorial.md,10-language/data-manipulation/assignment/spec.md,Push_and_Pop_Tutorial,10-language,10-language/data-manipulation/assignment,tutorial,pruned-2b,high
examples/Radio_Buttons_Tutorial.md,20-io-screen/controls/spec.md,Radio_Buttons_Tutorial,20-io-screen,20-io-screen/controls,tutorial,pruned-2b,high
file-operations/4.18c.md,90-reference/limits-constants/4.18c.md,4.18c,90-reference,90-reference/limits-constants,constant,ok,med
file-operations/4.20E.md,90-reference/limits-constants/4.20E.md,4.20E,90-reference,90-reference/limits-constants,constant,ok,med
file-operations/A_(disambiguation).md,90-reference/glossary-stubs/A_(disambiguation).md,A_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/ABSOLUTE.md,30-io-file/file-model/spec.md,ABSOLUTE,30-io-file,30-io-file/file-model,statement,pruned-2b,high
file-operations/Anchor_Record.md,30-io-file/file-model/Anchor_Record.md,Anchor_Record,30-io-file,30-io-file/file-model,statement,moved-2b,high
file-operations/Attribute_(disambiguation).md,90-reference/glossary-stubs/Attribute_(disambiguation).md,Attribute_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/Automatic_Record_Locking.md,30-io-file/file-model/spec.md,Automatic_Record_Locking,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/Badkeys.md,30-io-file/keys-indexes/spec.md,Badkeys,30-io-file,30-io-file/keys-indexes,statement,pruned-2b,high
file-operations/BH.md,90-reference/glossary-stubs/BH.md,BH,90-reference,90-reference/glossary-stubs,concept,ok,low
file-operations/BH_1.md,30-io-file/statements/spec.md,BH_1,30-io-file,30-io-file/statements,statement,pruned-2b,low
file-operations/BH_2.md,30-io-file/statements/spec.md,BH_2,30-io-file,30-io-file/statements,statement,pruned-2b,low
file-operations/BH_3.md,30-io-file/statements/spec.md,BH_3,30-io-file,30-io-file/statements,statement,pruned-2b,low
file-operations/BL.md,90-reference/glossary-stubs/BL.md,BL,90-reference,90-reference/glossary-stubs,concept,ok,low
file-operations/BR_Service_Opening_(disambiguation).md,90-reference/glossary-stubs/BR_Service_Opening_(disambiguation).md,BR_Service_Opening_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/Break_(Disambiguation).md,90-reference/glossary-stubs/Break_(Disambiguation).md,Break_(Disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/BRServer_(Disambiguation).md,90-reference/glossary-stubs/BRServer_(Disambiguation).md,BRServer_(Disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/C.md,90-reference/glossary-stubs/C.md,C,90-reference,90-reference/glossary-stubs,concept,ok,low
file-operations/CLOSE.md,30-io-file/statements/spec.md,CLOSE,30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/Communication_Statements.md,30-io-file/statements/spec.md,Communication_Statements,30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/Communications.md,30-io-file/statements/spec.md,Communications,30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/Computer_file.md,30-io-file/file-model/spec.md,Computer_file,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/Copy_option.md,70-commands/file-directory/Copy_option.md,Copy_option,70-commands,70-commands/file-directory,statement,pruned-2b,med
file-operations/Could_not_read_license_file..md,30-io-file/statements/spec.md,Could_not_read_license_file.,30-io-file,30-io-file/statements,statement,pruned-2b,low
file-operations/D.md,90-reference/glossary-stubs/D.md,D,90-reference,90-reference/glossary-stubs,concept,ok,low
file-operations/DATABITS.md,30-io-file/serial-comm/spec.md,DATABITS,30-io-file,30-io-file/serial-comm,config-directive,pruned-2b,high
file-operations/Delete_(command).md,70-commands/file-directory/Delete_(command).md,Delete_(command),70-commands,70-commands/file-directory,statement,pruned-2b,med
file-operations/Delete_(disambiguation).md,90-reference/glossary-stubs/Delete_(disambiguation).md,Delete_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/Delete_(statement).md,30-io-file/statements/spec.md,Delete_(statement),30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/Differences_between_internal_and_external_files.md,30-io-file/file-model/spec.md,Differences_between_internal_and_external_files,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/Display_(disambiguation).md,90-reference/glossary-stubs/Display_(disambiguation).md,Display_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/Drop_(parameter).md,30-io-file/statements/spec.md,Drop_(parameter),30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/Duplicate_Keys.md,30-io-file/keys-indexes/spec.md,Duplicate_Keys,30-io-file,30-io-file/keys-indexes,statement,pruned-2b,high
file-operations/DUPREC.md,30-io-file/keys-indexes/spec.md,DUPREC,30-io-file,30-io-file/keys-indexes,statement,pruned-2b,high
file-operations/EOL.md,30-io-file/file-model/spec.md,EOL,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/Exit_(disambiguation).md,90-reference/glossary-stubs/Exit_(disambiguation).md,Exit_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/EXTERNAL.md,30-io-file/file-model/spec.md,EXTERNAL,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/External_Files.md,30-io-file/file-model/spec.md,External_Files,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/FILE$.md,30-io-file/statements/spec.md,FILE$,30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/File.md,30-io-file/statements/spec.md,File,30-io-file,30-io-file/statements,statement,pruned-2b,low
file-operations/File_(disambiguation).md,90-reference/glossary-stubs/File_(disambiguation).md,File_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/File_Browser.md,70-commands/file-directory/File_Browser.md,File_Browser,70-commands,70-commands/file-directory,statement,pruned-2b,med
file-operations/File_Management_Commands.md,70-commands/file-directory/File_Management_Commands.md,File_Management_Commands,70-commands,70-commands/file-directory,statement,pruned-2b,med
file-operations/File_Name_Locking.md,30-io-file/file-model/spec.md,File_Name_Locking,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/File_number.md,30-io-file/file-model/spec.md,File_number,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/File_Processing_Statements.md,30-io-file/statements/spec.md,File_Processing_Statements,30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/FILENAMES.md,30-io-file/statements/spec.md,FILENAMES,30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/FKEY=.md,20-io-screen/windows-cursor/spec.md,FKEY=,20-io-screen,20-io-screen/windows-cursor,statement,pruned-2b,high
file-operations/Floating_point_form_spec.md,30-io-file/form-spec/spec.md,Floating_point_form_spec,30-io-file,30-io-file/form-spec,statement,pruned-2b,high
file-operations/FnSnap__FILE.md,50-libraries/fnsnap/FnSnap__FILE.md,FnSnap__FILE,50-libraries,50-libraries/fnsnap,function,ok,high
file-operations/FORM.md,30-io-file/form-spec/FORM.md,FORM,30-io-file,30-io-file/form-spec,statement,ok,high
file-operations/Form_spec.md,30-io-file/form-spec/spec.md,Form_spec,30-io-file,30-io-file/form-spec,statement,pruned-2b,high
file-operations/FORMAT.md,30-io-file/form-spec/spec.md,FORMAT,30-io-file,30-io-file/form-spec,statement,pruned-2b,high
file-operations/Format=async.md,30-io-file/statements/spec.md,Format=async,30-io-file,30-io-file/statements,statement,pruned-2b,low
file-operations/Free_(parameter).md,30-io-file/statements/spec.md,Free_(parameter),30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/Function_(disambiguation).md,90-reference/glossary-stubs/Function_(disambiguation).md,Function_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/GF.md,90-reference/glossary-stubs/GF.md,GF,90-reference,90-reference/glossary-stubs,concept,ok,low
file-operations/Header.md,30-io-file/statements/spec.md,Header,30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/How_to_Make_an_Index_File_Tutorial.md,30-io-file/keys-indexes/spec.md,How_to_Make_an_Index_File_Tutorial,30-io-file,30-io-file/keys-indexes,tutorial,pruned-2b,med
file-operations/INDEX.md,30-io-file/keys-indexes/INDEX.md,INDEX,30-io-file,30-io-file/keys-indexes,statement,ok,high
file-operations/Index_Facility.md,30-io-file/keys-indexes/Index_Facility.md,Index_Facility,30-io-file,30-io-file/keys-indexes,statement,ok,high
file-operations/Index_File.md,30-io-file/keys-indexes/spec.md,Index_File,30-io-file,30-io-file/keys-indexes,statement,pruned-2b,high
file-operations/Input_(disambiguation).md,90-reference/glossary-stubs/Input_(disambiguation).md,Input_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/Input_Parameter.md,30-io-file/statements/spec.md,Input_Parameter,30-io-file,30-io-file/statements,statement,pruned-2b,med
file-operations/Internal_form_spec.md,30-io-file/form-spec/spec.md,Internal_form_spec,30-io-file,30-io-file/form-spec,statement,pruned-2b,high
file-operations/KEY.md,30-io-file/keys-indexes/spec.md,KEY,30-io-file,30-io-file/keys-indexes,statement,pruned-2b,high
file-operations/Key_file.md,30-io-file/file-model/spec.md,Key_file,30-io-file,30-io-file/file-model,statement,pruned-2b,high
file-operations/KEYED.md,30-io-file/keys-indexes/spec.md,KEYED,30-io-file,30-io-file/keys-indexes,statement,pruned-2b,high
file-operations/KEYONLY.md,30-io-file/keys-indexes/spec.md,KEYONLY,30-io-file,30-io-file/keys-indexes,statement,pruned-2b,high
file-operations/Line_Label_(disambiguation).md,90-reference/glossary-stubs/Line_Label_(disambiguation).md,Line_Label_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/LINKED.md,30-io-file/file-model/LINKED.md,LINKED,30-io-file,30-io-file/file-model,statement,ok,high
file-operations/List_(disambiguation).md,90-reference/glossary-stubs/List_(disambiguation).md,List_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
file-operations/LISTDUPKEYS.md,30-io-file/keys-indexes/spec.md,LISTDUPKEYS,30-io-file,30-io-file/keys-indexes,statement,pruned-2b,high
file-operations/LOCKED.md,30-io-file/file-model/spec.md,LOCKED,30-io-file,30-io-file/file-model,statement,pruned-2b,med
file-operations/LOCKED_(disambiguation).md,90-reference/glossary-stubs/LOCKED_(disambiguation).md,LOCKED_(disambiguation),90-reference,90-reference/glossary-stubs,concept,ok,high
